mle,alpha,seed,success
0.7939131267595396,0.8,21,1
0.5851679415047718,0.6,22,1
0.691350587702999,0.7,22,1
0.7902895377900593,0.8,22,1
0.6148697776588211,0.6,23,1
0.6957720288814858,0.7,23,1
0.7909409022432178,0.8,23,1
0.5901728740652482,0.6,24,1
0.7058091836742453,0.7,24,1
0.801136114356055,0.8,24,1
0.5343068218474709,0.6,25,1
0.7196008818766253,0.7,25,1
0.800742616621569,0.8,25,1
0.6168775060901815,0.6,26,1
0.7068861042796132,0.7,26,1
0.7956376829967837,0.8,26,1
0.5928106756776942,0.6,27,1
0.6945667548205543,0.7,27,1
0.8014340897953826,0.8,27,1
0.6091460714161159,0.6,28,1
0.6864180294989597,0.7,28,0
0.8004137001300465,0.8,28,1
0.6004952745598405,0.6,29,1
0.694146064092452,0.7,29,1
0.8007517274870806,0.8,29,1
0.615041468397626,0.6,30,1
0.708244239210221,0.7,30,1
0.8030471282237318,0.8,30,1
0.6195261932448314,0.6,31,1
0.6961261396049593,0.7,31,1
0.7999261740617755,0.8,31,1
0.614114565766912,0.6,32,1
0.7001591746011233,0.7,32,1
0.8053518432323881,0.8,32,1
0.592570277011979,0.6,33,1
0.6909966377698883,0.7,33,1
0.7943880423360756,0.8,33,1
0.5960406441601562,0.6,34,1
0.6982344124258114,0.7,34,1
0.7949663181584747,0.8,34,1
0.5989682503951852,0.6,35,1
0.68452983434051,0.7,35,1
0.7986793656214395,0.8,35,1
0.5704366345434877,0.6,36,1
0.6575022755350691,0.7,36,0
0.8006362215441375,0.8,36,1
0.5970283636763086,0.6,37,1
0.6992903035652129,0.7,37,1
0.7990253653932646,0.8,37,1
0.5888934525085254,0.6,38,1
0.6979883845434136,0.7,38,1
0.8088556551713084,0.8,38,1
0.6194542907504237,0.6,39,1
0.7004195348439565,0.7,39,1
0.8043855195709806,0.8,39,1
0.6030898015334969,0.6,40,1
0.7024991394840397,0.7,40,1
0.7963736307231661,0.8,40,1
0.6160945289910634,0.6,41,1
0.7030704363854487,0.7,41,1
0.8003066474476486,0.8,41,1
0.6021495143522057,0.6,42,1
0.699328657184153,0.7,42,1
0.8005633463220054,0.8,42,1
